0.05	17300
0.052392139	16163.4993
0.054789145	14974.58396
0.057295818	13731.27423
0.059917174	12431.0815
0.062658461	11464.50771
0.065525165	10466.51964
0.068523024	9422.872336
0.07165804	8331.47685
0.074936486	7190.148638
0.078364925	6539.152794
0.08195022	5865.666798
0.085699546	5161.367964
0.089620409	4424.846566
0.093720656	3926.291581
0.098008495	3444.344859
0.102492508	3047.567844
0.10718167	2730.392917
0.112085367	2398.706834
0.117213415	2106.490521
0.122576077	1882.221434
0.128184088	1647.691752
0.134048673	1466.699289
0.140181569	1311.549627
0.146595054	1162.771172
0.153301963	1047.258323
0.160315722	928.4596973
0.16765037	841.4744348
0.175320587	751.101612
0.183341726	683.1792482
0.191729842	614.6520497
0.200501726	554.7484115
0.209674934	510.001055
0.219267828	463.2064502
0.229299609	420.8511325
0.239790356	386.2166872
0.250761069	350.7482227
0.262233706	324.0539859
0.27423123	296.138454
0.286777657	274.3561513
0.299898098	252.0440478
0.313618816	235.7801473
0.327967275	218.7861345
0.342972193	201.0146241
0.358663606	186.3597353
0.37507292	174.2897158
0.392232982	161.6674777
0.410178138	150.8550861
0.428944307	141.397642
0.448569053	131.5075079
0.469091656	123.8923355
0.490553194	116.1573845
0.512996624	110.5902465
0.53646687	106.4133843
0.561010909	102.0454253
0.586677869	97.47762671
0.613519126	92.70084552
0.641588403	87.70552055
0.670941886	82.48165312
0.701638328	77.01878714
0.73373917	71.30598811
0.767308668	67.12462167
0.802414012	64.57588938
0.83912547	61.91054935
0.877516524	59.12326663
0.917664017	56.2084622
0.959648309	53.16030177
1.003553435	50.35280269
1.049467277	49.91681424
1.097481735	49.46087877
1.147692915	48.98408367
1.200201321	48.4854746
1.255112053	47.96405352
1.31253502	47.41877677
1.372585161	46.84855292
1.435382672	46.2522406
1.501053248	45.62864624
1.569728337	44.97652165
1.641545398	44.29456153
1.716648181	43.58140086
1.795187011	42.8356122
1.877319092	42.05570276
1.96320882	41.24011147
2.053028112	40.38720585
2.14695675	39.49527872
2.245182743	38.56254478
2.347902699	37.58713709
2.455322223	36.56710326
2.567656327	35.50040159
2.685129859	34.38489697
2.807977953	33.21835659
2.936446504	31.99844552
3.070792653	30.72272197
3.211285309	29.38863244
3.358205683	27.99350663
3.511847849	26.53455205
3.67251934	25.00884845
3.840541754	23.41334197
4.016251407	21.74483905
4.2	20
77	4
295	3
