0.3358	17927
0.3380	17902
0.3402	17852
0.35	17427
0.368	16802
0.411	15552
0.414	15526
0.428	15127
0.383	16377
0.445	14751
0.48	14000
0.498	13651
0.537	13000
0.574	12476
0.615	12000
0.658	11475
0.721	10875
0.787	10375
0.843	9909
0.906	9526
0.966	9191
1.045	8818
1.14	8400
1.536	7235.6
1.717	6880.7
2.026	6415.6
2.549	5873.0
3.025	5528.0
3.549	5252.9
4.006	5065.4
4.207	4992.9
4.334	4975.4
4.872	4802.9
5.051	4767.9
5.461	4678.0
6.083	4558.0
6.396	4510.5
6.901	4418.0
7.173	4310.5
7.585	4267.9
8.087	4232.9
8.801	4170.4
9.145	4107.9
9.800	4047.9
10.17	4022.9
11.00	3967.9
12.04	3910.4
15.02	3785.3
17.60	3720.3
18.71	3690.3
19.11 	3692.8	
20.01	3670.3
25.49	3527.8
30.10	3480.3
35.16	3450.3
42.25	3400.3
50.00	3365.3
75.37	3247.8
102.7	24652
