2.895509798	1.81920697
3.137148356	1.811583288
3.358712632	1.804021842
3.419005862	1.801922069
3.629991636	1.793584545
3.887428226	1.783079677
4.151907288	1.771586949
4.315404444	1.76363
4.451552826	1.75768837
4.721626494	1.744481299
4.905208889	1.73575
5.030593	1.729133667
5.253467031	1.717685469
5.480965833	1.706166667
5.688094167	1.6952375
5.88971	1.684230909
6.079026	1.673669
6.269213636	1.662772727
6.481221	1.651091
6.676632222	1.639921111
6.875248889	1.628537778
7.07468	1.616833333
7.290222222	1.604444444
7.488805714	1.592951429
7.6815525	1.581515
7.8844825	1.5695975
8.07486	1.558191429
8.287342857	1.547047143
8.483406667	1.53704
8.67779	1.526915714
8.884144286	1.516
9.092064286	1.505381429
9.291342	1.496384
9.467803333	1.488166667
9.679242857	1.478665714
9.888418333	1.469195
10.08458333	1.460695
10.28646667	1.452736667
10.49483333	1.444555
10.68374	1.437458
10.8715	1.430333333
11.07911667	1.42286
11.27702	1.416084
11.47376667	1.409541667
11.68244	1.403034
11.87808333	1.39657
12.0795	1.390384
12.28576667	1.384098333
12.49774	1.378034
12.69394	1.372466
12.88084	1.367068
13.07234	1.361652
13.2879	1.35625
13.48446	1.351002
13.70218	1.345484
13.89318	1.340334
14.084425	1.33577
14.27962	1.331034
14.47975	1.32629
14.665375	1.322125
14.86628	1.317584
15.08902	1.312516
15.28275	1.3079575
15.49228	1.3035
15.695	1.299085
15.88715	1.294915
16.08396	1.290734
16.30005	1.28625
16.50415	1.28219
16.66843333	1.27883
16.86866	1.275034
17.06925	1.27076
17.273375	1.266895
17.46915	1.2630425
17.68894	1.258832
17.90355	1.2546575
18.0983	1.25079
18.29485	1.2471675
18.49086667	1.24375
18.6503	1.240415
18.8656	1.23675
19.0577	1.2329575
19.27555	1.2289575
19.463025	1.225105
19.674125	1.22121
19.8964	1.21733
21.5993641	1.182131795
23.60094878	1.137389756
25.58981778	1.118257556
27.58779796	1.111256939
29.6053963	1.106837778
31.59068929	1.103239821
33.60357636	1.099877091
35.58627358	1.096735094
37.57093148	1.093677593
39.60687925	1.090600755
41.60084118	1.087601569
43.59021346	1.084569615
45.593104	1.0815374
47.58032157	1.078470588
49.602852	1.0752966
51.575514	1.072062
53.57844286	1.068780612
55.60522653	1.065465918
57.58926122	1.062039184
59.60158542	1.058630208
61.59009184	1.055149592
63.57390426	1.051686383
65.57053542	1.048227083
67.57050833	1.044670208
69.59514894	1.041142128
71.58739574	1.037611702
73.58531277	1.034108298
75.59899149	1.030578298
77.53394186	1.027127907
79.57742105	1.023473947
81.56495897	1.019929231
83.5841975	1.0163
85.58472308	1.012758462
87.57676098	1.009167317
89.5888725	1.0055375
91.57663659	1.001913415
93.57456341	0.998280488
95.58833571	0.994615119
97.58107317	0.990895317
99.57042143	0.987222238
101.5707857	0.983482119
103.5789767	0.979715116
105.5879048	0.975906714
107.5934884	0.972147302
109.5956429	0.968301571
111.5853256	0.964510674
113.5920909	0.960632545
115.5987273	0.956732023
117.5934545	0.952841864
119.5934222	0.948912956
121.5858182	0.944999068
123.5821957	0.941036283
125.5858889	0.937055556
127.5728478	0.933059783
129.5672609	0.929077891
131.5751064	0.92501066
133.5955319	0.920946787
135.5954468	0.916898043
137.6005417	0.912777792
139.5872128	0.90869683
141.5660625	0.904637167
143.5757347	0.900534041
145.5872245	0.89638602
147.59852	0.89222166
149.589898	0.888057816
151.57328	0.88392666
153.5816863	0.879756529
155.589098	0.875522863
157.5941731	0.871318904
159.5811373	0.867128275
161.5769057	0.862922925
163.5919623	0.858652509
165.5877925	0.854411981
167.5784074	0.850186759
169.6083175	0.845876968
171.5871692	0.841662815
173.5915909	0.837398985
175.5916818	0.83307703
177.5872388	0.828777985
179.5903235	0.824466926
181.5935588	0.820143397
183.5875072	0.815846623
185.5850857	0.811525586
187.5859859	0.807163141
189.5752254	0.802842732
191.5733836	0.798492027
193.5865946	0.794078824
195.5873378	0.789711716
197.5782933	0.7853478
199.5713553	0.78095175
201.5758571	0.776564935
203.5769091	0.772155831
205.5715385	0.767736103
207.58125	0.763275025
209.5813544	0.758833329
211.587439	0.754401427
213.5914938	0.749957802
215.5886071	0.745514893
217.5960471	0.741052941
219.5994943	0.736582379
221.5957386	0.732109852
223.5896813	0.727669407
225.5855269	0.723192656
227.5901031	0.718692454
229.5972929	0.714177616
231.5968824	0.709703412
233.5916857	0.705203162
235.5939545	0.700680291
237.5961062	0.696157071
239.5915043	0.691658829
241.585425	0.687145142
243.585088	0.682630664
245.5927597	0.678083977
247.5911504	0.673565158
249.5877986	0.669035381
251.5954483	0.664473566
253.5979533	0.65992778
255.5974241	0.655387127
257.5946341	0.650855189
259.5939257	0.646278566
261.5982459	0.641708098
263.5953711	0.637167959
265.6721693	0.63241327
267.5950318	0.628009091
269.5978235	0.623420513
271.5971412	0.618833984
273.5980249	0.614235178
275.6028987	0.609644062
277.6042353	0.6050549
279.6078225	0.60044647
281.608446	0.595845214
283.6143118	0.591235947
285.6195149	0.586611243
287.6277162	0.581994528
289.6406337	0.57735693
291.6610688	0.572674097
293.2176599	0.569082556
295.9879779	0.562675155
297.5800466	0.559025936
299.5845075	0.554392382
300.9209728	0.55126072

